kin pot x y z vx vy vz
2.32432e-05 -3.65996e-05 3.59172 -5.13322 0 -0.822493 -0.577979 0
2.32431e-05 -3.65996e-05 3.59492 -5.13098 0 -0.822133 -0.578492 0
2.32431e-05 -3.65996e-05 3.59811 -5.12873 0 -0.821774 -0.579005 0
2.3243e-05 -3.65996e-05 3.60131 -5.12648 0 -0.821414 -0.579518 0
2.3243e-05 -3.65995e-05 3.6045 -5.12423 0 -0.821053 -0.580031 0
2.3243e-05 -3.65995e-05 3.60769 -5.12198 0 -0.820693 -0.580543 0
2.32429e-05 -3.65995e-05 3.61088 -5.11972 0 -0.820332 -0.581055 0
2.32429e-05 -3.65994e-05 3.61407 -5.11746 0 -0.819971 -0.581567 0
2.32428e-05 -3.65994e-05 3.61726 -5.1152 0 -0.819609 -0.582079 0
2.32428e-05 -3.65994e-05 3.62044 -5.11294 0 -0.819247 -0.58259 0
2.32428e-05 -3.65993e-05 3.62363 -5.11068 0 -0.818885 -0.583101 0
2.32427e-05 -3.65993e-05 3.62681 -5.10842 0 -0.818522 -0.583612 0
2.32427e-05 -3.65993e-05 3.62999 -5.10615 0 -0.818159 -0.584123 0
2.32426e-05 -3.65993e-05 3.63317 -5.10388 0 -0.817796 -0.584634 0
2.32426e-05 -3.65992e-05 3.63635 -5.10161 0 -0.817433 -0.585144 0
2.32426e-05 -3.65992e-05 3.63953 -5.09933 0 -0.817069 -0.585654 0
2.32425e-05 -3.65992e-05 3.64271 -5.09706 0 -0.816705 -0.586164 0
2.32425e-05 -3.65991e-05 3.64588 -5.09478 0 -0.81634 -0.586674 0
2.32424e-05 -3.65991e-05 3.64906 -5.0925 0 -0.815975 -0.587183 0
2.32424e-05 -3.65991e-05 3.65223 -5.09022 0 -0.81561 -0.587692 0
2.32424e-05 -3.65991e-05 3.6554 -5.08794 0 -0.815245 -0.588201 0
2.32423e-05 -3.6599e-05 3.65857 -5.08565 0 -0.814879 -0.58871 0
2.32423e-05 -3.6599e-05 3.66173 -5.08337 0 -0.814513 -0.589218 0
2.32422e-05 -3.6599e-05 3.6649 -5.08108 0 -0.814147 -0.589727 0
2.32422e-05 -3.65989e-05 3.66806 -5.07879 0 -0.81378 -0.590235 0
2.32422e-05 -3.65989e-05 3.67123 -5.0765 0 -0.813413 -0.590743 0
2.32421e-05 -3.65989e-05 3.67439 -5.0742 0 -0.813046 -0.59125 0
2.32421e-05 -3.65988e-05 3.67755 -5.0719 0 -0.812678 -0.591757 0
2.3242e-05 -3.65988e-05 3.68071 -5.06961 0 -0.81231 -0.592265 0
2.3242e-05 -3.65988e-05 3.68387 -5.0673 0 -0.811942 -0.592771 0
2.3242e-05 -3.65988e-05 3.68702 -5.065 0 -0.811573 -0.593278 0
2.32419e-05 -3.65987e-05 3.69018 -5.0627 0 -0.811204 -0.593785 0
2.32419e-05 -3.65987e-05 3.69333 -5.06039 0 -0.810835 -0.594291 0
2.32418e-05 -3.65987e-05 3.69648 -5.05808 0 -0.810466 -0.594797 0
2.32418e-05 -3.65986e-05 3.69963 -5.05577 0 -0.810096 -0.595302 0
2.32418e-05 -3.65986e-05 3.70278 -5.05346 0 -0.809726 -0.595808 0
2.32417e-05 -3.65986e-05 3.70593 -5.05115 0 -0.809355 -0.596313 0
2.32417e-05 -3.65986e-05 3.70907 -5.04883 0 -0.808984 -0.596818 0
2.32416e-05 -3.65985e-05 3.71222 -5.04651 0 -0.808613 -0.597323 0
2.32416e-05 -3.65985e-05 3.71536 -5.04419 0 -0.808242 -0.597828 0
2.32416e-05 -3.65985e-05 3.7185 -5.04187 0 -0.80787 -0.598332 0
2.32415e-05 -3.65984e-05 3.72164 -5.03954 0 -0.807498 -0.598836 0
2.32415e-05 -3.65984e-05 3.72478 -5.03722 0 -0.807126 -0.59934 0
2.32414e-05 -3.65984e-05 3.72792 -5.03489 0 -0.806753 -0.599844 0
2.32414e-05 -3.65984e-05 3.73105 -5.03256 0 -0.80638 -0.600347 0
2.32414e-05 -3.65983e-05 3.73419 -5.03023 0 -0.806007 -0.60085 0
2.32413e-05 -3.65983e-05 3.73732 -5.02789 0 -0.805633 -0.601353 0
2.32413e-05 -3.65983e-05 3.74045 -5.02556 0 -0.805259 -0.601856 0
2.32412e-05 -3.65982e-05 3.74358 -5.02322 0 -0.804885 -0.602359 0
2.32412e-05 -3.65982e-05 3.74671 -5.02088 0 -0.80451 -0.602861 0
2.32412e-05 -3.65982e-05 3.74984 -5.01854 0 -0.804136 -0.603363 0
2.32411e-05 -3.65981e-05 3.75296 -5.0162 0 -0.80376 -0.603865 0
2.32411e-05 -3.65981e-05 3.75609 -5.01385 0 -0.803385 -0.604366 0
2.3241e-05 -3.65981e-05 3.75921 -5.0115 0 -0.803009 -0.604867 0
2.3241e-05 -3.65981e-05 3.76233 -5.00915 0 -0.802633 -0.605369 0
2.3241e-05 -3.6598e-05 3.76545 -5.0068 0 -0.802257 -0.605869 0
2.32409e-05 -3.6598e-05 3.76857 -5.00445 0 -0.80188 -0.60637 0
2.32409e-05 -3.6598e-05 3.77169 -5.00209 0 -0.801503 -0.60687 0
2.32408e-05 -3.65979e-05 3.7748 -4.99974 0 -0.801125 -0.607371 0
2.32408e-05 -3.65979e-05 3.77791 -4.99738 0 -0.800748 -0.60787 0
2.32408e-05 -3.65979e-05 3.78103 -4.99502 0 -0.80037 -0.60837 0
2.32407e-05 -3.65979e-05 3.78414 -4.99265 0 -0.799992 -0.60887 0
2.32407e-05 -3.65978e-05 3.78725 -4.99029 0 -0.799613 -0.609369 0
2.32406e-05 -3.65978e-05 3.79035 -4.98792 0 -0.799234 -0.609868 0
2.32406e-05 -3.65978e-05 3.79346 -4.98555 0 -0.798855 -0.610366 0
2.32406e-05 -3.65977e-05 3.79657 -4.98318 0 -0.798475 -0.610865 0
2.32405e-05 -3.65977e-05 3.79967 -4.98081 0 -0.798095 -0.611363 0
2.32405e-05 -3.65977e-05 3.80277 -4.97844 0 -0.797715 -0.611861 0
2.32404e-05 -3.65977e-05 3.80587 -4.97606 0 -0.797335 -0.612359 0
2.32404e-05 -3.65976e-05 3.80897 -4.97368 0 -0.796954 -0.612856 0
2.32404e-05 -3.65976e-05 3.81207 -4.9713 0 -0.796573 -0.613354 0
2.32403e-05 -3.65976e-05 3.81516 -4.96892 0 -0.796191 -0.613851 0
2.32403e-05 -3.65975e-05 3.81826 -4.96653 0 -0.79581 -0.614348 0
2.32402e-05 -3.65975e-05 3.82135 -4.96415 0 -0.795428 -0.614844 0
2.32402e-05 -3.65975e-05 3.82444 -4.96176 0 -0.795045 -0.615341 0
2.32402e-05 -3.65974e-05 3.82753 -4.95937 0 -0.794663 -0.615837 0
2.32401e-05 -3.65974e-05 3.83062 -4.95698 0 -0.79428 -0.616333 0
2.32401e-05 -3.65974e-05 3.83371 -4.95458 0 -0.793897 -0.616828 0
2.324e-05 -3.65974e-05 3.83679 -4.95219 0 -0.793513 -0.617324 0
2.324e-05 -3.65973e-05 3.83988 -4.94979 0 -0.793129 -0.617819 0
2.324e-05 -3.65973e-05 3.84296 -4.94739 0 -0.792745 -0.618314 0
2.32399e-05 -3.65973e-05 3.84604 -4.94499 0 -0.79236 -0.618808 0
2.32399e-05 -3.65972e-05 3.84912 -4.94259 0 -0.791976 -0.619303 0
2.32398e-05 -3.65972e-05 3.8522 -4.94018 0 -0.791591 -0.619797 0
2.32398e-05 -3.65972e-05 3.85527 -4.93777 0 -0.791205 -0.620291 0
2.32398e-05 -3.65972e-05 3.85835 -4.93537 0 -0.790819 -0.620785 0
2.32397e-05 -3.65971e-05 3.86142 -4.93295 0 -0.790433 -0.621278 0
2.32397e-05 -3.65971e-05 3.86449 -4.93054 0 -0.790047 -0.621771 0
2.32396e-05 -3.65971e-05 3.86756 -4.92813 0 -0.78966 -0.622264 0
2.32396e-05 -3.6597e-05 3.87063 -4.92571 0 -0.789273 -0.622757 0
2.32396e-05 -3.6597e-05 3.8737 -4.92329 0 -0.788886 -0.623249 0
2.32395e-05 -3.6597e-05 3.87676 -4.92087 0 -0.788499 -0.623742 0
2.32395e-05 -3.6597e-05 3.87983 -4.91845 0 -0.788111 -0.624234 0
2.32394e-05 -3.65969e-05 3.88289 -4.91602 0 -0.787723 -0.624726 0
2.32394e-05 -3.65969e-05 3.88595 -4.9136 0 -0.787334 -0.625217 0
2.32394e-05 -3.65969e-05 3.88901 -4.91117 0 -0.786945 -0.625708 0
2.32393e-05 -3.65968e-05 3.89207 -4.90874 0 -0.786556 -0.626199 0
2.32393e-05 -3.65968e-05 3.89513 -4.90631 0 -0.786167 -0.62669 0
2.32392e-05 -3.65968e-05 3.89818 -4.90387 0 -0.785777 -0.627181 0
2.32392e-05 -3.65968e-05 3.90124 -4.90144 0 -0.785387 -0.627671 0
2.32392e-05 -3.65967e-05 3.90429 -4.899 0 -0.784997 -0.628161 0
2.32391e-05 -3.65967e-05 3.90734 -4.89656 0 -0.784606 -0.628651 0
2.32391e-05 -3.65967e-05 3.91039 -4.89412 0 -0.784215 -0.629141 0
2.32391e-05 -3.65966e-05 3.91344 -4.89168 0 -0.783824 -0.62963 0
2.3239e-05 -3.65966e-05 3.91648 -4.88923 0 -0.783433 -0.630119 0
2.3239e-05 -3.65966e-05 3.91953 -4.88678 0 -0.783041 -0.630608 0
2.32389e-05 -3.65965e-05 3.92257 -4.88433 0 -0.782649 -0.631096 0
2.32389e-05 -3.65965e-05 3.92561 -4.88188 0 -0.782256 -0.631585 0
2.32389e-05 -3.65965e-05 3.92865 -4.87943 0 -0.781863 -0.632073 0
2.32388e-05 -3.65965e-05 3.93169 -4.87698 0 -0.78147 -0.632561 0
2.32388e-05 -3.65964e-05 3.93472 -4.87452 0 -0.781077 -0.633048 0
2.32387e-05 -3.65964e-05 3.93776 -4.87206 0 -0.780683 -0.633536 0
2.32387e-05 -3.65964e-05 3.94079 -4.8696 0 -0.780289 -0.634023 0
2.32387e-05 -3.65963e-05 3.94383 -4.86714 0 -0.779895 -0.63451 0
2.32386e-05 -3.65963e-05 3.94686 -4.86468 0 -0.7795 -0.634996 0
2.32386e-05 -3.65963e-05 3.94989 -4.86221 0 -0.779106 -0.635483 0
2.32385e-05 -3.65963e-05 3.95291 -4.85974 0 -0.77871 -0.635969 0
2.32385e-05 -3.65962e-05 3.95594 -4.85727 0 -0.778315 -0.636455 0
2.32385e-05 -3.65962e-05 3.95896 -4.8548 0 -0.777919 -0.636941 0
2.32384e-05 -3.65962e-05 3.96199 -4.85233 0 -0.777523 -0.637426 0
2.32384e-05 -3.65961e-05 3.96501 -4.84985 0 -0.777127 -0.637911 0
2.32383e-05 -3.65961e-05 3.96803 -4.84737 0 -0.77673 -0.638396 0
2.32383e-05 -3.65961e-05 3.97105 -4.84489 0 -0.776333 -0.638881 0
2.32383e-05 -3.65961e-05 3.97406 -4.84241 0 -0.775936 -0.639365 0
2.32382e-05 -3.6596e-05 3.97708 -4.83993 0 -0.775538 -0.639849 0
2.32382e-05 -3.6596e-05 3.98009 -4.83745 0 -0.77514 -0.640333 0
2.32381e-05 -3.6596e-05 3.9831 -4.83496 0 -0.774742 -0.640817 0
2.32381e-05 -3.65959e-05 3.98611 -4.83247 0 -0.774343 -0.6413 0
2.32381e-05 -3.65959e-05 3.98912 -4.82998 0 -0.773945 -0.641783 0
2.3238e-05 -3.65959e-05 3.99213 -4.82749 0 -0.773546 -0.642266 0
2.3238e-05 -3.65959e-05 3.99513 -4.82499 0 -0.773146 -0.642749 0
2.3238e-05 -3.65958e-05 3.99814 -4.8225 0 -0.772746 -0.643231 0
2.32379e-05 -3.65958e-05 4.00114 -4.82 0 -0.772346 -0.643714 0
2.32379e-05 -3.65958e-05 4.00414 -4.8175 0 -0.771946 -0.644196 0
2.32378e-05 -3.65957e-05 4.00714 -4.815 0 -0.771546 -0.644677 0
2.32378e-05 -3.65957e-05 4.01014 -4.8125 0 -0.771145 -0.645159 0
2.32378e-05 -3.65957e-05 4.01314 -4.80999 0 -0.770743 -0.64564 0
2.32377e-05 -3.65957e-05 4.01613 -4.80748 0 -0.770342 -0.646121 0
2.32377e-05 -3.65956e-05 4.01912 -4.80498 0 -0.76994 -0.646601 0
2.32376e-05 -3.65956e-05 4.02212 -4.80246 0 -0.769538 -0.647082 0
2.32376e-05 -3.65956e-05 4.02511 -4.79995 0 -0.769136 -0.647562 0
2.32376e-05 -3.65955e-05 4.02809 -4.79744 0 -0.768733 -0.648042 0
2.32375e-05 -3.65955e-05 4.03108 -4.79492 0 -0.76833 -0.648522 0
2.32375e-05 -3.65955e-05 4.03407 -4.7924 0 -0.767927 -0.649001 0
2.32374e-05 -3.65955e-05 4.03705 -4.78988 0 -0.767523 -0.64948 0
2.32374e-05 -3.65954e-05 4.04003 -4.78736 0 -0.767119 -0.649959 0
2.32374e-05 -3.65954e-05 4.04301 -4.78484 0 -0.766715 -0.650438 0
2.32373e-05 -3.65954e-05 4.04599 -4.78231 0 -0.76631 -0.650916 0
2.32373e-05 -3.65953e-05 4.04897 -4.77978 0 -0.765906 -0.651394 0
2.32372e-05 -3.65953e-05 4.05195 -4.77725 0 -0.765501 -0.651872 0
2.32372e-05 -3.65953e-05 4.05492 -4.77472 0 -0.765095 -0.65235 0
2.32372e-05 -3.65953e-05 4.05789 -4.77219 0 -0.76469 -0.652827 0
2.32371e-05 -3.65952e-05 4.06086 -4.76965 0 -0.764284 -0.653304 0
2.32371e-05 -3.65952e-05 4.06383 -4.76712 0 -0.763877 -0.653781 0
2.32371e-05 -3.65952e-05 4.0668 -4.76458 0 -0.763471 -0.654258 0
2.3237e-05 -3.65951e-05 4.06977 -4.76204 0 -0.763064 -0.654734 0
2.3237e-05 -3.65951e-05 4.07273 -4.7595 0 -0.762657 -0.65521 0
2.32369e-05 -3.65951e-05 4.0757 -4.75695 0 -0.762249 -0.655686 0
2.32369e-05 -3.65951e-05 4.07866 -4.75441 0 -0.761841 -0.656162 0
2.32369e-05 -3.6595e-05 4.08162 -4.75186 0 -0.761433 -0.656637 0
2.32368e-05 -3.6595e-05 4.08458 -4.74931 0 -0.761025 -0.657112 0
2.32368e-05 -3.6595e-05 4.08753 -4.74676 0 -0.760616 -0.657587 0
2.32367e-05 -3.65949e-05 4.09049 -4.7442 0 -0.760207 -0.658062 0
2.32367e-05 -3.65949e-05 4.09344 -4.74165 0 -0.759798 -0.658536 0
2.32367e-05 -3.65949e-05 4.09639 -4.73909 0 -0.759389 -0.65901 0
2.32366e-05 -3.65949e-05 4.09934 -4.73653 0 -0.758979 -0.659484 0
2.32366e-05 -3.65948e-05 4.10229 -4.73397 0 -0.758569 -0.659958 0
2.32365e-05 -3.65948e-05 4.10524 -4.73141 0 -0.758158 -0.660431 0
2.32365e-05 -3.65948e-05 4.10819 -4.72885 0 -0.757748 -0.660904 0
2.32365e-05 -3.65947e-05 4.11113 -4.72628 0 -0.757337 -0.661377 0
2.32364e-05 -3.65947e-05 4.11407 -4.72371 0 -0.756925 -0.661849 0
2.32364e-05 -3.65947e-05 4.11701 -4.72114 0 -0.756514 -0.662322 0
2.32364e-05 -3.65947e-05 4.11995 -4.71857 0 -0.756102 -0.662794 0
2.32363e-05 -3.65946e-05 4.12289 -4.716 0 -0.75569 -0.663265 0
2.32363e-05 -3.65946e-05 4.12583 -4.71342 0 -0.755277 -0.663737 0
2.32362e-05 -3.65946e-05 4.12876 -4.71085 0 -0.754864 -0.664208 0
2.32362e-05 -3.65945e-05 4.13169 -4.70827 0 -0.754451 -0.664679 0
2.32362e-05 -3.65945e-05 4.13462 -4.70569 0 -0.754038 -0.66515 0
2.32361e-05 -3.65945e-05 4.13755 -4.7031 0 -0.753624 -0.66562 0
2.32361e-05 -3.65945e-05 4.14048 -4.70052 0 -0.75321 -0.666091 0
2.3236e-05 -3.65944e-05 4.14341 -4.69793 0 -0.752796 -0.666561 0
2.3236e-05 -3.65944e-05 4.14633 -4.69534 0 -0.752382 -0.66703 0
2.3236e-05 -3.65944e-05 4.14925 -4.69275 0 -0.751967 -0.6675 0
2.32359e-05 -3.65943e-05 4.15218 -4.69016 0 -0.751552 -0.667969 0
2.32359e-05 -3.65943e-05 4.1551 -4.68757 0 -0.751136 -0.668438 0
2.32359e-05 -3.65943e-05 4.15801 -4.68497 0 -0.750721 -0.668907 0
2.32358e-05 -3.65943e-05 4.16093 -4.68238 0 -0.750305 -0.669375 0
2.32358e-05 -3.65942e-05 4.16385 -4.67978 0 -0.749888 -0.669843 0
2.32357e-05 -3.65942e-05 4.16676 -4.67718 0 -0.749472 -0.670311 0
2.32357e-05 -3.65942e-05 4.16967 -4.67458 0 -0.749055 -0.670779 0
2.32357e-05 -3.65941e-05 4.17258 -4.67197 0 -0.748638 -0.671246 0
2.32356e-05 -3.65941e-05 4.17549 -4.66937 0 -0.74822 -0.671713 0
2.32356e-05 -3.65941e-05 4.1784 -4.66676 0 -0.747803 -0.67218 0
2.32355e-05 -3.65941e-05 4.1813 -4.66415 0 -0.747384 -0.672647 0
2.32355e-05 -3.6594e-05 4.1842 -4.66154 0 -0.746966 -0.673113 0
2.32355e-05 -3.6594e-05 4.18711 -4.65892 0 -0.746548 -0.673579 0
2.32354e-05 -3.6594e-05 4.19001 -4.65631 0 -0.746129 -0.674045 0
2.32354e-05 -3.65939e-05 4.1929 -4.65369 0 -0.745709 -0.67451 0
2.32354e-05 -3.65939e-05 4.1958 -4.65107 0 -0.74529 -0.674976 0
2.32353e-05 -3.65939e-05 4.1987 -4.64845 0 -0.74487 -0.675441 0
2.32353e-05 -3.65939e-05 4.20159 -4.64583 0 -0.74445 -0.675905 0
2.32352e-05 -3.65938e-05 4.20448 -4.64321 0 -0.74403 -0.67637 0
2.32352e-05 -3.65938e-05 4.20737 -4.64058 0 -0.743609 -0.676834 0
2.32352e-05 -3.65938e-05 4.21026 -4.63795 0 -0.743188 -0.677298 0
2.32351e-05 -3.65937e-05 4.21315 -4.63532 0 -0.742767 -0.677762 0
2.32351e-05 -3.65937e-05 4.21603 -4.63269 0 -0.742346 -0.678225 0
2.3235e-05 -3.65937e-05 4.21892 -4.63006 0 -0.741924 -0.678688 0
2.3235e-05 -3.65937e-05 4.2218 -4.62742 0 -0.741502 -0.679151 0
2.3235e-05 -3.65936e-05 4.22468 -4.62479 0 -0.741079 -0.679614 0
2.32349e-05 -3.65936e-05 4.22756 -4.62215 0 -0.740657 -0.680076 0
2.32349e-05 -3.65936e-05 4.23044 -4.61951 0 -0.740234 -0.680539 0
2.32349e-05 -3.65935e-05 4.23331 -4.61687 0 -0.739811 -0.681 0
2.32348e-05 -3.65935e-05 4.23619 -4.61422 0 -0.739387 -0.681462 0
2.32348e-05 -3.65935e-05 4.23906 -4.61158 0 -0.738963 -0.681923 0
2.32347e-05 -3.65935e-05 4.24193 -4.60893 0 -0.738539 -0.682384 0
2.32347e-05 -3.65934e-05 4.2448 -4.60628 0 -0.738115 -0.682845 0
2.32347e-05 -3.65934e-05 4.24767 -4.60363 0 -0.73769 -0.683306 0
2.32346e-05 -3.65934e-05 4.25053 -4.60098 0 -0.737265 -0.683766 0
2.32346e-05 -3.65933e-05 4.25339 -4.59832 0 -0.73684 -0.684226 0
2.32345e-05 -3.65933e-05 4.25626 -4.59567 0 -0.736414 -0.684686 0
2.32345e-05 -3.65933e-05 4.25912 -4.59301 0 -0.735989 -0.685145 0
2.32345e-05 -3.65933e-05 4.26198 -4.59035 0 -0.735562 -0.685605 0
2.32344e-05 -3.65932e-05 4.26483 -4.58769 0 -0.735136 -0.686063 0
2.32344e-05 -3.65932e-05 4.26769 -4.58502 0 -0.734709 -0.686522 0
2.32344e-05 -3.65932e-05 4.27054 -4.58236 0 -0.734282 -0.686981 0
2.32343e-05 -3.65932e-05 4.2734 -4.57969 0 -0.733855 -0.687439 0
2.32343e-05 -3.65931e-05 4.27625 -4.57702 0 -0.733428 -0.687897 0
2.32342e-05 -3.65931e-05 4.2791 -4.57435 0 -0.733 -0.688354 0
2.32342e-05 -3.65931e-05 4.28194 -4.57168 0 -0.732572 -0.688812 0
2.32342e-05 -3.6593e-05 4.28479 -4.56901 0 -0.732143 -0.689269 0
2.32341e-05 -3.6593e-05 4.28763 -4.56633 0 -0.731715 -0.689725 0
2.32341e-05 -3.6593e-05 4.29047 -4.56365 0 -0.731286 -0.690182 0
2.32341e-05 -3.6593e-05 4.29331 -4.56097 0 -0.730857 -0.690638 0
2.3234e-05 -3.65929e-05 4.29615 -4.55829 0 -0.730427 -0.691094 0
2.3234e-05 -3.65929e-05 4.29899 -4.55561 0 -0.729997 -0.69155 0
2.32339e-05 -3.65929e-05 4.30183 -4.55292 0 -0.729567 -0.692006 0
2.32339e-05 -3.65928e-05 4.30466 -4.55024 0 -0.729137 -0.692461 0
2.32339e-05 -3.65928e-05 4.30749 -4.54755 0 -0.728706 -0.692916 0
2.32338e-05 -3.65928e-05 4.31032 -4.54486 0 -0.728275 -0.69337 0
2.32338e-05 -3.65928e-05 4.31315 -4.54217 0 -0.727844 -0.693825 0
2.32337e-05 -3.65927e-05 4.31598 -4.53948 0 -0.727412 -0.694279 0
2.32337e-05 -3.65927e-05 4.3188 -4.53678 0 -0.726981 -0.694733 0
2.32337e-05 -3.65927e-05 4.32163 -4.53408 0 -0.726549 -0.695186 0
2.32336e-05 -3.65926e-05 4.32445 -4.53139 0 -0.726116 -0.69564 0
2.32336e-05 -3.65926e-05 4.32727 -4.52869 0 -0.725684 -0.696093 0
2.32336e-05 -3.65926e-05 4.33009 -4.52598 0 -0.725251 -0.696545 0
2.32335e-05 -3.65926e-05 4.33291 -4.52328 0 -0.724818 -0.696998 0
2.32335e-05 -3.65925e-05 4.33572 -4.52057 0 -0.724384 -0.69745 0
2.32334e-05 -3.65925e-05 4.33854 -4.51787 0 -0.72395 -0.697902 0
2.32334e-05 -3.65925e-05 4.34135 -4.51516 0 -0.723516 -0.698354 0
2.32334e-05 -3.65924e-05 4.34416 -4.51245 0 -0.723082 -0.698805 0
2.32333e-05 -3.65924e-05 4.34697 -4.50973 0 -0.722647 -0.699256 0
2.32333e-05 -3.65924e-05 4.34977 -4.50702 0 -0.722212 -0.699707 0
2.32333e-05 -3.65924e-05 4.35258 -4.5043 0 -0.721777 -0.700158 0
2.32332e-05 -3.65923e-05 4.35538 -4.50159 0 -0.721342 -0.700608 0
2.32332e-05 -3.65923e-05 4.35818 -4.49887 0 -0.720906 -0.701058 0
2.32331e-05 -3.65923e-05 4.36098 -4.49614 0 -0.72047 -0.701508 0
2.32331e-05 -3.65923e-05 4.36378 -4.49342 0 -0.720034 -0.701958 0
2.32331e-05 -3.65922e-05 4.36658 -4.4907 0 -0.719597 -0.702407 0
2.3233e-05 -3.65922e-05 4.36937 -4.48797 0 -0.71916 -0.702856 0
2.3233e-05 -3.65922e-05 4.37217 -4.48524 0 -0.718723 -0.703305 0
2.3233e-05 -3.65921e-05 4.37496 -4.48251 0 -0.718286 -0.703753 0
2.32329e-05 -3.65921e-05 4.37775 -4.47978 0 -0.717848 -0.704201 0
2.32329e-05 -3.65921e-05 4.38054 -4.47705 0 -0.71741 -0.704649 0
2.32328e-05 -3.65921e-05 4.38332 -4.47431 0 -0.716972 -0.705097 0
2.32328e-05 -3.6592e-05 4.38611 -4.47158 0 -0.716534 -0.705544 0
2.32328e-05 -3.6592e-05 4.38889 -4.46884 0 -0.716095 -0.705991 0
2.32327e-05 -3.6592e-05 4.39167 -4.4661 0 -0.715656 -0.706438 0
2.32327e-05 -3.65919e-05 4.39445 -4.46335 0 -0.715216 -0.706884 0
2.32327e-05 -3.65919e-05 4.39723 -4.46061 0 -0.714777 -0.707331 0
2.32326e-05 -3.65919e-05 4.4 -4.45787 0 -0.714337 -0.707777 0
2.32326e-05 -3.65919e-05 4.40278 -4.45512 0 -0.713897 -0.708222 0
2.32325e-05 -3.65918e-05 4.40555 -4.45237 0 -0.713456 -0.708668 0
2.32325e-05 -3.65918e-05 4.40832 -4.44962 0 -0.713015 -0.709113 0
2.32325e-05 -3.65918e-05 4.41109 -4.44687 0 -0.712574 -0.709558 0
2.32324e-05 -3.65917e-05 4.41386 -4.44411 0 -0.712133 -0.710002 0
2.32324e-05 -3.65917e-05 4.41663 -4.44136 0 -0.711692 -0.710447 0
2.32324e-05 -3.65917e-05 4.41939 -4.4386 0 -0.71125 -0.710891 0
2.32323e-05 -3.65917e-05 4.42215 -4.43584 0 -0.710808 -0.711334 0
2.32323e-05 -3.65916e-05 4.42491 -4.43308 0 -0.710365 -0.711778 0
2.32322e-05 -3.65916e-05 4.42767 -4.43032 0 -0.709922 -0.712221 0
2.32322e-05 -3.65916e-05 4.43043 -4.42755 0 -0.70948 -0.712664 0
2.32322e-05 -3.65916e-05 4.43318 -4.42479 0 -0.709036 -0.713107 0
2.32321e-05 -3.65915e-05 4.43594 -4.42202 0 -0.708593 -0.713549 0
2.32321e-05 -3.65915e-05 4.43869 -4.41925 0 -0.708149 -0.713991 0
2.32321e-05 -3.65915e-05 4.44144 -4.41648 0 -0.707705 -0.714433 0
2.3232e-05 -3.65914e-05 4.44419 -4.4137 0 -0.707261 -0.714875 0
2.3232e-05 -3.65914e-05 4.44694 -4.41093 0 -0.706816 -0.715316 0
2.32319e-05 -3.65914e-05 4.44968 -4.40815 0 -0.706371 -0.715757 0
2.32319e-05 -3.65914e-05 4.45242 -4.40538 0 -0.705926 -0.716198 0
2.32319e-05 -3.65913e-05 4.45517 -4.4026 0 -0.705481 -0.716638 0
2.32318e-05 -3.65913e-05 4.45791 -4.39981 0 -0.705035 -0.717078 0
2.32318e-05 -3.65913e-05 4.46064 -4.39703 0 -0.704589 -0.717518 0
2.32318e-05 -3.65912e-05 4.46338 -4.39425 0 -0.704143 -0.717958 0
2.32317e-05 -3.65912e-05 4.46611 -4.39146 0 -0.703696 -0.718397 0
2.32317e-05 -3.65912e-05 4.46885 -4.38867 0 -0.703249 -0.718836 0
2.32316e-05 -3.65912e-05 4.47158 -4.38588 0 -0.702802 -0.719275 0
2.32316e-05 -3.65911e-05 4.47431 -4.38309 0 -0.702355 -0.719713 0
2.32316e-05 -3.65911e-05 4.47704 -4.3803 0 -0.701907 -0.720152 0
2.32315e-05 -3.65911e-05 4.47976 -4.3775 0 -0.701459 -0.720589 0
2.32315e-05 -3.65911e-05 4.48249 -4.3747 0 -0.701011 -0.721027 0
2.32315e-05 -3.6591e-05 4.48521 -4.37191 0 -0.700563 -0.721465 0
2.32314e-05 -3.6591e-05 4.48793 -4.36911 0 -0.700114 -0.721902 0
2.32314e-05 -3.6591e-05 4.49065 -4.3663 0 -0.699665 -0.722338 0
2.32313e-05 -3.65909e-05 4.49336 -4.3635 0 -0.699216 -0.722775 0
2.32313e-05 -3.65909e-05 4.49608 -4.3607 0 -0.698766 -0.723211 0
2.32313e-05 -3.65909e-05 4.49879 -4.35789 0 -0.698317 -0.723647 0
2.32312e-05 -3.65909e-05 4.5015 -4.35508 0 -0.697867 -0.724083 0
2.32312e-05 -3.65908e-05 4.50422 -4.35227 0 -0.697416 -0.724518 0
2.32312e-05 -3.65908e-05 4.50692 -4.34946 0 -0.696966 -0.724953 0
2.32311e-05 -3.65908e-05 4.50963 -4.34665 0 -0.696515 -0.725388 0
2.32311e-05 -3.65907e-05 4.51233 -4.34383 0 -0.696064 -0.725823 0
2.32311e-05 -3.65907e-05 4.51504 -4.34101 0 -0.695612 -0.726257 0
2.3231e-05 -3.65907e-05 4.51774 -4.33819 0 -0.695161 -0.726691 0
2.3231e-05 -3.65907e-05 4.52044 -4.33537 0 -0.694709 -0.727125 0
2.32309e-05 -3.65906e-05 4.52314 -4.33255 0 -0.694256 -0.727558 0
2.32309e-05 -3.65906e-05 4.52583 -4.32973 0 -0.693804 -0.727991 0
2.32309e-05 -3.65906e-05 4.52853 -4.3269 0 -0.693351 -0.728424 0
